(0, 1, (Conflict.Attack.Unspecified, Temporal_Order, Conflict.Attack.DetonateExplode)); || support = 160
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Unspecified)); || support = 106
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Injure.Unspecified)); || support = 104
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 104
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified)); || support = 102
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 142
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 121
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Broadcast)); || support = 100
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Broadcast));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Injure.Unspecified)); || support = 99
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Broadcast));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 97
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Broadcast));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified)); || support = 97
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified)); || support = 146
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Injure.Unspecified)); || support = 142
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 134
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified)); || support = 132
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified));(2, 3, (Life.Die.Unspecified, Temporal_Order, Life.Injure.Unspecified)); || support = 107
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified)); || support = 132
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Injure.Unspecified)); || support = 129
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Unspecified)); || support = 96
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 123
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Broadcast)); || support = 93
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified)); || support = 130
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified)); || support = 115
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet)); || support = 90
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 88
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Conflict.Attack.Unspecified));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified)); || support = 88
(0, 1, (Life.Injure.Unspecified, Temporal_Order, Life.Die.Unspecified)); || support = 101
(0, 1, (Movement.Transportation.Unspecified, Temporal_Order, Life.Die.Unspecified)); || support = 103
(0, 1, (Conflict.Attack.Unspecified, Temporal_Order, Movement.Transportation.Unspecified)); || support = 125
(0, 1, (Life.Die.Unspecified, Temporal_Order, Conflict.Attack.Unspecified)); || support = 118
(0, 1, (Life.Die.Unspecified, Temporal_Order, Movement.Transportation.Unspecified)); || support = 109
(0, 1, (Movement.Transportation.Unspecified, Temporal_Order, Conflict.Attack.Unspecified)); || support = 105
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet)); || support = 95
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 92
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified)); || support = 91
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Die.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 88
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Injure.Unspecified)); || support = 89
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Injure.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Movement.Transportation.Unspecified)); || support = 88
(0, 1, (Conflict.Attack.DetonateExplode, Temporal_Order, Contact.Contact.Meet));(0, 2, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Injure.Unspecified));(0, 3, (Conflict.Attack.DetonateExplode, Temporal_Order, Life.Injure.Unspecified)); || support = 88
